居酒屋,21.601334445371144
カフェ,13.17764804003336
ダイニングバー,7.172643869891576
バー,7.172643869891576
イタリアン,5.838198498748957
その他,5.754795663052543
魚介料理・海鮮料理,4.336947456213512
和食（その他）,4.253544620517098
焼鳥,3.7531276063386154
ケーキ,3.586321934945788
コーヒー専門店,3.5029190992493744
洋菓子（その他）,3.252710592160134
喫茶店,3.252710592160134
寿司,3.085904920767306
和菓子,3.085904920767306
デリカテッセン,2.9190992493744785
焼肉,2.835696413678065
ラーメン,2.835696413678065
日本酒バー,2.7522935779816518
パン,2.585487906588824
パスタ,2.585487906588824
バル・バール,2.418682235195997
中華料理,2.418682235195997
定食・食堂,2.418682235195997
ワインバー,2.335279399499583
弁当,2.2518765638031693
バー・お酒（その他）,2.2518765638031693
割烹・小料理,2.168473728106756
創作料理,2.0850708924103416
ホルモン,2.0016680567139282
ビストロ,2.0016680567139282
スイーツ（その他）,1.834862385321101
カフェ・喫茶（その他）,1.7514595496246872
ステーキ,1.7514595496246872
フレンチ,1.58465387823186
サンドイッチ,1.58465387823186
鳥料理,1.58465387823186
洋食,1.5012510425354462
ピザ,1.4178482068390326
アイスクリーム,1.3344453711426187
懐石・会席料理,1.3344453711426187
そば,1.2510425354462051
ハンバーガー,1.2510425354462051
餃子,1.1676396997497915
カレーライス,1.1676396997497915
うどん,1.084236864053378
韓国料理,1.084236864053378
つけ麺,1.0008340283569641
しゃぶしゃぶ,1.0008340283569641
ビアバー,0.9174311926605505
居酒屋・ダイニングバー（その他）,0.9174311926605505
チョコレート,0.9174311926605505
郷土料理（その他）,0.9174311926605505
洋食・欧風料理（その他）,0.8340283569641368
焼酎バー,0.8340283569641368
西洋各国料理（その他）,0.8340283569641368
串焼き,0.7506255212677231
飲茶・点心,0.7506255212677231
鉄板焼き,0.7506255212677231
タイ料理,0.7506255212677231
もつ鍋,0.7506255212677231
お好み焼き,0.7506255212677231
ドーナツ,0.7506255212677231
スペイン料理,0.7506255212677231
レストラン（その他）,0.6672226855713094
紅茶専門店,0.6672226855713094
ハンバーグ,0.6672226855713094
インドカレー,0.6672226855713094
ジュースバー,0.6672226855713094
天ぷら,0.6672226855713094
おでん,0.6672226855713094
沖縄料理,0.5838198498748958
パンケーキ,0.5838198498748958
パン・サンドイッチ（その他）,0.5838198498748958
アジア・エスニック料理（その他）,0.5838198498748958
カレー（その他）,0.5838198498748958
オムライス,0.5004170141784821
甘味処,0.5004170141784821
うなぎ,0.5004170141784821
串揚げ・串かつ,0.5004170141784821
インド料理,0.5004170141784821
ベトナム料理,0.5004170141784821
立ち飲み居酒屋・バー,0.4170141784820684
バイキング,0.4170141784820684
スポーツバー,0.4170141784820684
おにぎり,0.4170141784820684
回転寿司,0.4170141784820684
上海料理,0.4170141784820684
自然食,0.4170141784820684
焼きとん,0.4170141784820684
台湾料理,0.4170141784820684
もんじゃ焼き,0.4170141784820684
オイスターバー,0.3336113427856547
ファミレス,0.3336113427856547
広東料理,0.3336113427856547
野菜料理,0.3336113427856547
馬肉料理,0.3336113427856547
鍋（その他）,0.3336113427856547
もつ焼き,0.3336113427856547
からあげ,0.3336113427856547
丼もの（その他）,0.3336113427856547
クレープ,0.3336113427856547
とんかつ,0.3336113427856547
牛丼,0.3336113427856547
水炊き,0.25020850708924103
天丼・天重,0.25020850708924103
ふぐ,0.25020850708924103
ハワイ料理,0.25020850708924103
ちゃんこ鍋,0.25020850708924103
日本茶専門店,0.25020850708924103
タイカレー,0.25020850708924103
天ぷら・揚げ物（その他）,0.25020850708924103
豆腐料理・湯葉料理,0.25020850708924103
かき氷,0.25020850708924103
無国籍料理,0.25020850708924103
牛料理,0.25020850708924103
たい焼き・大判焼き,0.25020850708924103
ベーグル,0.25020850708924103
肉まん・中華まん,0.25020850708924103
ソフトクリーム,0.25020850708924103
すき焼き,0.25020850708924103
コロッケ・フライ,0.25020850708924103
牛タン,0.25020850708924103
四川料理,0.16680567139282734
韓国鍋,0.16680567139282734
中華菓子,0.16680567139282734
パブ,0.16680567139282734
マカロン,0.16680567139282734
担々麺,0.16680567139282734
メキシコ料理,0.16680567139282734
ジンギスカン,0.16680567139282734
海鮮丼,0.16680567139282734
お好み焼き・たこ焼き（その他）,0.16680567139282734
ドイツ料理,0.16680567139282734
豚料理,0.16680567139282734
ビアホール・ビアレストラン,0.16680567139282734
親子丼,0.16680567139282734
パフェ,0.16680567139282734
トルコ料理,0.16680567139282734
中華麺（その他）,0.16680567139282734
もつ料理,0.16680567139282734
フレンチトースト,0.16680567139282734
ラウンジ,0.16680567139282734
地中海料理,0.16680567139282734
中国茶専門店,0.16680567139282734
かに,0.16680567139282734
その他肉料理,0.16680567139282734
たこ焼き,0.16680567139282734
スープ,0.16680567139282734
油そば,0.16680567139282734
冷麺,0.16680567139282734
ネパール料理,0.16680567139282734
かつ丼・かつ重,0.08340283569641367
アフリカ料理,0.08340283569641367
ビアガーデン,0.08340283569641367
スープカレー,0.08340283569641367
シチュー,0.08340283569641367
炭火焼き,0.08340283569641367
旅館・オーベルジュ（その他）,0.08340283569641367
北京料理,0.08340283569641367
豚しゃぶ,0.08340283569641367
アメリカ料理,0.08340283569641367
中南米料理（その他）,0.08340283569641367
欧風カレー,0.08340283569641367
ブラジル料理,0.08340283569641367
ロシア料理,0.08340283569641367
薬膳,0.08340283569641367
麦とろ,0.08340283569641367
シーフード,0.08340283569641367
立ち食い寿司,0.08340283569641367
刀削麺,0.08340283569641367
パキスタン料理,0.08340283569641367
ろばた焼き,0.08340283569641367
中華粥,0.08340283569641367
バームクーヘン,0.08340283569641367
シンガポール料理,0.08340283569641367
せんべい,0.08340283569641367
西アジア料理（その他）,0.08340283569641367
カレーうどん,0.08340283569641367
焼きそば,0.08340283569641367
豚丼,0.08340283569641367
